"id","iv.Group","iv.set","iv.order","startdate","submitdate","valid.row","experiment.count","lastpage","Consent","Tutorial","Experience","notation.experience","Total.Time","Concent.Time","Tutorial.Time","Survey.Time","Gender","Age","Degree","Role.count","Role.R1","Role.R2","Role.R3","Role.R4","Role.R5","Role.R6","Role.R7","Role.R8","Role.R9","Role.R10","Role.other","Bias.count","Bias.B1","Bias.B2","Bias.B3","Bias.B4","Bias.B5","Bias.B6","Bias.B7","Bias.B8","Bias.B9","Bias.B10","Bias.other","IT","Work","Training","Notation.count","Notation.None","Notation.BPMN","Notation.EPC","Notation.UMLAD","Notation.UML","Notation.CMMN","Notation.other","A.perceived","A.Correct","A.Time","A.Efficacy","A.Efficiency","iv.A.model","iv.A.name","iv.A.CC","iv.A.CL","iv.A.CS","iv.A.CAS","iv.A.CS.SC","iv.A.CS.SS","iv.A.CS.SDS","iv.A.CS.SPF","iv.A.CS.DI","iv.A.CS.PT","iv.A.CS.PDT","iv.A.CS.PE","iv.A.CS.PM","iv.A.CS.OC","iv.A.CAS.DCP","iv.A.CAS.DEP","iv.A.CAS.DAC","iv.A.CAS.DC","iv.A.CAS.DE","iv.A.CAS.DMA","iv.A.CAS.DRN","iv.A.CAS.DR","iv.A.CAS.SE","iv.A.CAS.SX","iv.A.CAS.MH","iv.A.CAS.MP","iv.A.CAS.MC","iv.A.CAS.MHB","iv.A.CAS.MT","B.perceived","B.Correct","B.Time","B.Efficacy","B.Efficiency","iv.B.model","iv.B.name","iv.B.CC","iv.B.CL","iv.B.CS","iv.B.CAS","iv.B.CS.SC","iv.B.CS.SS","iv.B.CS.SDS","iv.B.CS.SPF","iv.B.CS.DI","iv.B.CS.PT","iv.B.CS.PDT","iv.B.CS.PE","iv.B.CS.PM","iv.B.CS.OC","iv.B.CAS.DCP","iv.B.CAS.DEP","iv.B.CAS.DAC","iv.B.CAS.DC","iv.B.CAS.DE","iv.B.CAS.DMA","iv.B.CAS.DRN","iv.B.CAS.DR","iv.B.CAS.SE","iv.B.CAS.SX","iv.B.CAS.MH","iv.B.CAS.MP","iv.B.CAS.MC","iv.B.CAS.MHB","iv.B.CAS.MT","C.Compare","iv.C.obs","iv.C.calc","iv.C.CC","iv.C.order3.CC","iv.C.order15.CC","iv.C.CL","iv.C.order3.CL","iv.C.order15.CL","iv.C.CS","iv.C.order3.CS","iv.C.order15.CS","iv.C.CAS","iv.C.order3.CAS","iv.C.order15.CAS","Weights.count","Weights.CasePlan","Weights.Stage","Weights.DStage","Weights.PlanFrag","Weights.CFileItem","Weights.Task","Weights.DTask","Weights.NBHTask","Weights.ProcTask","Weights.CaseTask","Weights.CaseTasknim","Weights.BHTask","Weights.Event","Weights.UserEvent","Weights.TimerEvent","Weights.Milestone","Weights.Connector","Weights.HumanIcon","Weights.CPlanningT","Weights.EPlanningT","Weights.AComplete","Weights.Collapsed","Weights.Expanded","Weights.ManualA","Weights.Repetition","Weights.Required","Weights.EntryCritWC","Weights.EntryCrit","Weights.ExitCritWC","Weights.ExitCrit","Weights.EntryCritAND","Weights.EntryCritOR","Weights.ExitCritAND","Weights.ExitCritOR","Charity","Charity.other"
332,3,3,1,"2016-07-13 09:29:24",,,,2,1,,,1,942.93,6.78,931.15,4.99999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"m1a",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,,,,,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,,"m1vs4","m4vs1",2.71,"A>B","m4>m1",2.33,"A>B","m4>m1",6.78,"A<B","m4<m1",3.22,"A>B","m4>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,4,4,1,"2016-07-13 09:34:28","2016-07-13 11:43:48",1,5,8,1,1,,4,7763.22,41.22,6720.47,1001.53,"M",37,4,1,,,,,,,,,,1,,1,,,,1,,,,,,,,10,8,10,1,,1,,,,,,4,2,390.17,0.4,0.00512597073070713,1,"m1a",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,6,4,307.38,0.8,0.0130132084065326,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,7,"m1vs5","m5vs1",2.14,"A>B","m5>m1",2.33,"A>B","m5>m1",4.56,"A=B","m5=m1",5.44,"A=B","m5=m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A3",
334,5,5,1,"2016-07-13 11:19:04",,,,1,1,,,1,11.37,11.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"m1a",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,,,,,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,,"m1vs6","m6vs1",1,"A>B","m6>m1",2.33,"A>B","m6>m1",8.11,"A<B","m6<m1",1.89,"A>B","m6>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,6,1,2,"2016-07-13 13:49:23","2016-07-13 14:36:36",1,5,8,1,1,,6,2835.45,37.38,761.99,2036.08,"M",40,5,2,,,,,1,,,1,,,,2,,,,,,1,,,,,"Adaptive case management SHOULD NOT be modeled in advance",19,15,16,5,,1,1,1,1,1,,2,1,748.13,0.2,0.0013366660874447,2,"m2a",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,2,1.75,422.65,0.35,0.00414054181947238,1,"m1b",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,4,"m2vs1","m2vs1",4.05,"A>B","m2>m1",1,"A>B","m2>m1",8.56,"A<B","m2<m1",1.44,"A>B","m2>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A2",
336,7,6,1,"2016-07-13 14:36:07","2016-07-13 16:17:05",1,6,8,1,1,,4,749.32,10.73,19.08,719.51,"F",51,5,1,,,,,,,,,,,"researcher",2,,,,1,,1,,,,,,19,5,50,3,,1,,1,,,"artifact centric appraoch",3,3,199.44,0.6,0.0150421179302046,2,"m2a",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,3,4,83.11,0.8,0.0481289856816268,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,4,"m2vs3","m3vs2",4.52,"A=B","m3=m2",5,"A=B","m3=m2",2.33,"A>B","m3>m2",7.67,"A<B","m3<m2",12,1,,1,,,,2,6,2,,,,1,,1,,,5,,,5,1,,,,,,,7,,,,1,,,
337,8,7,1,"2016-07-13 15:09:02",,,,2,1,,,1,147.91,47.43,,100.48,"M",32,2,1,,,,,,,,,,,"Web Admin, IT Support & Software Dev",1,,,,,,,,,,1,,5,0,0,1,1,,,,,,,,,,,,2,"m2a",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,,,,,,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,,"m2vs4","m4vs2",3.67,"A>B","m4>m2",6.33,"A<B","m4<m2",3.22,"A>B","m4>m2",6.78,"A<B","m4<m2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,9,8,1,"2016-07-13 16:44:25",,,,1,1,,,1,33.5,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"m2a",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,,,,,,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,,"m2vs5","m5vs2",3.1,"A>B","m5>m2",6.33,"A<B","m5<m2",1,"A>B","m5>m2",9,"A<B","m5<m2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,11,2,2,"2016-07-13 22:33:53","2016-07-13 22:54:50",1,5,8,1,1,,4,1260.5,10.97,546.1,703.43,"F",48,4,1,,,,,,,,,,1,,1,,1,,,,,,,,,,24,5,10,3,,1,,1,1,,,3,4.75,256.84,0.95,0.0184940040492135,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,3,1,135.79,0.2,0.00736431254142426,1,"m1b",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,6,"m3vs1","m3vs1",3.57,"A>B","m3>m1",1,"A>B","m3>m1",5.89,"A<B","m3<m1",4.11,"A>B","m3>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A2",
341,12,6,2,"2016-07-14 01:51:52","2016-07-25 18:29:41",1,5,8,1,1,,2,4625.58,131.34,3136.92,1357.32,"M",45,4,1,,,,,1,,,,,,,1,,,,,,,,,,1,,0,0,2,1,1,,,,,,,5,4,435.68,0.8,0.00918105031215571,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,5,2,396.54,0.4,0.0050436273768094,2,"m2b",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,6,"m3vs2","m3vs2",4.52,"A=B","m3=m2",5,"A=B","m3=m2",2.33,"A>B","m3>m2",7.67,"A<B","m3<m2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A2",
342,13,10,1,"2016-07-14 05:03:51","2016-07-14 05:23:07",,1,8,1,1,,6,1119.12,9.88,28.1,1081.14,"M",50,5,1,,,,,,,1,,,,,1,,,,1,,,,,,,,20,20,24,5,,1,1,1,1,1,,,,278.41,,,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,,,14.75,,,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,5,"m3vs4","m4vs3",4.14,"A>B","m4>m3",6.33,"A<B","m4<m3",5.89,"A<B","m4<m3",4.11,"A>B","m4>m3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,14,11,1,"2016-07-14 07:16:47",,,,1,1,,,1,12.57,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,,,,,,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,,"m3vs5","m5vs3",3.57,"A>B","m5>m3",6.33,"A<B","m5<m3",3.67,"A>B","m5>m3",6.33,"A<B","m5<m3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,15,12,1,"2016-07-14 07:27:15",,,,1,1,,,1,33.65,33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,,,,,,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,,"m3vs6","m6vs3",2.43,"A>B","m6>m3",6.33,"A<B","m6<m3",7.22,"A<B","m6<m3",2.78,"A>B","m6>m3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,16,3,2,"2016-07-14 08:01:10",,,,2,1,,,4,217.91,39.92,,177.99,"M",51,4,2,,,1,,,,,,,1,,1,,,,1,,,,,,,,21,8,4,1,,1,,,,,,,,,,,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,,,,,,1,"m1b",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,"m4vs1","m4vs1",2.71,"A>B","m4>m1",2.33,"A>B","m4>m1",6.78,"A<B","m4<m1",3.22,"A>B","m4>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17,7,2,"2016-07-14 11:12:24",,,,6,1,1,,1,288.35,23.84,163.71,100.8,"F",39,4,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,16.52,,,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,,,13.63,,,2,"m2b",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,,"m4vs2","m4vs2",3.67,"A>B","m4>m2",6.33,"A<B","m4<m2",3.22,"A>B","m4>m2",6.78,"A<B","m4<m2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,18,10,2,"2016-07-14 11:14:36",,,,4,1,1,,4,1820.48,6.36,19.54,1794.58,"M",35,3,1,,1,,,,,,,,,,2,,,,1,,,,,,1,,16,8,2,1,,1,,,,,,,,,,,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,,,,,,3,"m3b",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,,"m4vs3","m4vs3",4.14,"A>B","m4>m3",6.33,"A<B","m4<m3",5.89,"A<B","m4<m3",4.11,"A>B","m4>m3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,0,,,"2016-07-14 15:18:06",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,20,14,1,"2016-07-14 15:47:57","2016-07-14 20:38:29",1,5,8,1,1,,4,17434.9,74.02,14463.8,2897.08,"F",57,4,1,,,,,,,,,,,"business consultant",1,,,,,,,,,,1,,25,25,4,2,,1,,1,,,,3,2.75,1578.6,0.55,0.00174204991764855,4,"m4a",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,3,3,381.88,0.6,0.00785587095422646,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,3,"m4vs6","m6vs4",3.29,"A>B","m6>m4",5,"A=B","m6=m4",6.33,"A<B","m6<m4",3.67,"A>B","m6>m4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A4",
350,21,4,2,"2016-07-14 16:15:38",,,,4,1,1,,4,2932.03,14.9,2796.16,120.97,"M",46,3,1,,,1,,,,,,,,,1,,,,,,,,,,1,,30,6,12,2,,,,1,1,,,,,,,,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,,,,,,1,"m1b",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,"m5vs1","m5vs1",2.14,"A>B","m5>m1",2.33,"A>B","m5>m1",4.56,"A=B","m5=m1",5.44,"A=B","m5=m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,0,,,"2016-07-14 18:38:14",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,0,,,"2016-07-14 20:30:37",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,24,13,2,"2016-07-15 22:13:55",,,,4,1,1,,4,29193.7,81.29,29006.7,105.71,,41,4,1,,,,,,,,,,1,,1,,,,,,,,,,1,,18,13,0,1,,1,,,,,,,,,,,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,,,,,,4,"m4b",96,4,40,50,1,4,4,1,4,2,11,2,5,6,2,3,3,3,6,3,2,2,9,2,0,2,1,10,2,,"m5vs4","m5vs4",4.43,"A>B","m5>m4",5,"A=B","m5=m4",2.78,"A>B","m5>m4",7.22,"A<B","m5<m4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,25,15,1,"2016-07-15 23:35:46","2016-07-16 00:27:51",1,5,8,1,1,,4,3129.69,20.18,2468.7,640.81,"M",50,3,1,,,,,,,,,,1,,1,,,,,,,,,,1,,28,23,8,2,,1,,1,,,,3,2,170.72,0.4,0.0117150890346767,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,3,3,144.62,0.6,0.0207440188079104,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,3,"m5vs6","m6vs5",3.86,"A>B","m6>m5",5,"A=B","m6=m5",8.56,"A<B","m6<m5",1.44,"A>B","m6>m5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,26,5,2,"2016-07-18 04:17:22","2016-07-18 06:05:01",1,6,8,1,1,,3,6462.13,148.31,4860.52,1453.3,"M",58,4,2,,,,,1,,,1,,,,1,,,,,,,,,,1,,38,0,0,2,,,,1,1,,,4,2,480.16,0.4,0.00416527824058647,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,3,3,317.5,0.6,0.0094488188976378,1,"m1b",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,2,"m6vs1","m6vs1",1,"A>B","m6>m1",2.33,"A>B","m6>m1",8.11,"A<B","m6<m1",1.89,"A>B","m6>m1",11,,,3,,,,,,,3,,,3,,,,,,,,3,1,,,,4,,2,2,3,2,2,,,"A4",
356,27,9,2,"2016-07-18 09:33:53","2016-07-18 16:52:36",1,6,8,1,1,,3,23816,62.6,21928.4,1825,"M",30,3,2,,,,,,1,,,,,"Software Developer",1,,,,,,,,,,,"I don't have enough experience in BPNM or CMMN",8,0,0,2,,,,1,1,,,3,4,237.75,0.8,0.0168243953732913,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,5,3,838.29,0.6,0.00357871381025659,2,"m2b",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,2,"m6vs2","m6vs2",1.95,"A>B","m6>m2",6.33,"A<B","m6<m2",4.56,"A=B","m6=m2",5.44,"A=B","m6=m2",8,,,,,,,1,,,,,,,1,,,,1,3,,,3,,6,1,,,,,,1,,,,"A4",
357,28,12,2,"2016-07-18 14:39:10","2016-07-18 16:20:11",1,5,8,1,1,,6,2037.77,45.52,20.83,1971.42,"M",42,4,2,,,,,,,1,,,1,,2,,,,1,,1,,,,,,15,5,24,2,,1,,,,1,,2,4,818.97,0.8,0.00488418379183609,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,3,2,437.41,0.4,0.00457236917308703,3,"m3b",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,7,"m6vs3","m6vs3",2.43,"A>B","m6>m3",6.33,"A<B","m6<m3",7.22,"A<B","m6<m3",2.78,"A>B","m6>m3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A1",
358,0,,,"2016-07-18 14:49:16",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,0,,,"2016-07-18 14:50:33",,,,0,,,,1,11.45,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1,1,1,"2016-07-18 14:50:56",,,1,4,1,1,,3,142.99,14.87,15.37,112.75,"M",,4,1,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,1,,1,,,,,,,0,24.91,0,0,1,"m1a",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,,,,,2,"m2a",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,,"m1vs2","m2vs1",4.05,"A>B","m2>m1",1,"A>B","m2>m1",8.56,"A<B","m2<m1",1.44,"A>B","m2>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,0,,,"2016-07-18 14:55:22",,,,0,,,,1,17.44,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,0,,,"2016-07-18 14:57:48",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,4,4,1,"2016-07-18 14:59:49",,,,2,1,,,1,37.11,22.46,,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"m1a",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,,,,,5,"m5a",102,4,45,45,3,0,2,1,4,3,8,7,5,12,2,2,2,1,2,1,1,2,10,4,7,0,4,3,4,,"m1vs5","m5vs1",2.14,"A>B","m5>m1",2.33,"A>B","m5>m1",4.56,"A=B","m5=m1",5.44,"A=B","m5=m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,5,5,1,"2016-07-18 15:08:32",,,,3,1,1,,2,215.03,14.32,75.76,124.95,"M",38,4,1,,,,,,,,,,1,,1,,,,,,,,,,1,,17,1,0,1,1,,,,,,,,,,,,1,"m1a",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,,,,,6,"m6a",114,4,37,53,1,1,8,0,1,5,10,2,3,6,4,6,2,0,9,3,2,3,3,4,10,0,0,6,1,,"m1vs6","m6vs1",1,"A>B","m6>m1",2.33,"A>B","m6>m1",8.11,"A<B","m6<m1",1.89,"A>B","m6>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,0,,,"2016-07-18 15:12:36",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,0,,,"2016-07-18 15:15:29",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,0,,,"2016-07-18 15:43:37",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,0,,,"2016-07-18 15:49:08",,,,0,,,,1,9.47,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,0,,,"2016-07-18 15:52:24",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,11,2,2,"2016-07-18 15:52:31",,,,1,1,,,1,26.57,26.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,,,,,,1,"m1b",72,2,44,46,4,5,0,0,8,10,0,0,5,12,4,0,7,5,0,5,3,5,3,4,1,0,2,7,0,,"m3vs1","m3vs1",3.57,"A>B","m3>m1",1,"A>B","m3>m1",5.89,"A<B","m3<m1",4.11,"A>B","m3>m1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,12,6,2,"2016-07-18 15:56:08",,,,2,1,,,6,56.13,6.15,,49.98,"M",42,4,1,,,,,,,,,,1,,1,,,,,,,,,,1,,10,5,4,1,,,,,,1,,,,,,,3,"m3a",87,5,42,48,1,9,7,0,4,6,1,1,5,8,0,4,2,10,6,5,2,2,2,7,0,0,0,8,0,,,,,,2,"m2b",82,5,36,54,1,5,1,1,1,7,5,1,1,13,3,2,5,4,3,2,8,0,10,4,2,1,1,8,1,,"m3vs2","m3vs2",4.52,"A=B","m3=m2",5,"A=B","m3=m2",2.33,"A>B","m3>m2",7.67,"A<B","m3<m2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
